topBid,topAsk,sequence,time,side,size,price
6263.03,6263.04,7259330797,10/31/2018 04:59:10,sell,0.02315000,6263.04000000
6263.03,6263.04,7259330799,10/31/2018 04:59:10,sell,0.16000000,6263.04000000
6263.03,6263.04,7259330801,10/31/2018 04:59:10,sell,0.01510716,6263.04000000
6263.03,6263.04,7259330803,10/31/2018 04:59:10,sell,0.68255454,6263.04000000
6263.03,6263.04,7259330817,10/31/2018 04:59:10,buy,0.00231000,6263.03000000
6263.03,6263.04,7259330830,10/31/2018 04:59:11,sell,0.02153199,6263.04000000
6263.03,6263.04,7259331572,10/31/2018 04:59:14,sell,0.00100000,6263.47000000
6263.46,6263.47,7259331574,10/31/2018 04:59:14,sell,0.01504136,6263.47000000
6263.46,6263.47,7259331985,10/31/2018 04:59:17,buy,0.39899958,6264.48000000
6264.48,6264.49,7259332374,10/31/2018 04:59:23,buy,0.00205547,6264.48000000
6264.48,6264.49,7259332423,10/31/2018 04:59:27,buy,0.01532485,6264.48000000
6264.48,6264.49,7259332444,10/31/2018 04:59:29,buy,0.18504848,6264.48000000
6264.48,6264.49,7259332485,10/31/2018 04:59:30,sell,0.03129223,6264.49000000
6264.48,6264.49,7259332707,10/31/2018 04:59:37,sell,0.03818570,6264.49000000
6264.48,6264.49,7259332861,10/31/2018 04:59:38,sell,0.03054888,6264.49000000
6264.48,6264.49,7259333190,10/31/2018 04:59:42,sell,0.00300000,6264.49000000
6264.48,6264.49,7259333307,10/31/2018 04:59:43,sell,0.01223194,6264.49000000
6264.48,6264.49,7259333475,10/31/2018 04:59:45,sell,0.00762747,6264.49000000
6264.48,6264.49,7259333871,10/31/2018 04:59:51,buy,0.00231000,6264.48000000
6264.48,6264.49,7259334156,10/31/2018 04:59:54,sell,0.00341656,6264.49000000
6264.48,6264.49,7259334564,10/31/2018 04:59:58,sell,0.02206863,6264.49000000
6264.48,6264.49,7259334924,10/31/2018 05:00:01,sell,0.07637140,6264.49000000
6264.48,6264.49,7259335183,10/31/2018 05:00:02,buy,0.01410824,6264.48000000
6264.48,6264.49,7259335185,10/31/2018 05:00:02,buy,0.00100000,6264.48000000
6264.48,6264.49,7259335187,10/31/2018 05:00:02,buy,0.07826338,6264.48000000
6264.48,6264.49,7259335204,10/31/2018 05:00:03,sell,0.00795762,6264.49000000
6264.48,6264.49,7259335222,10/31/2018 05:00:03,buy,0.14379000,6264.48000000
6264.48,6264.49,7259336531,10/31/2018 05:00:12,sell,0.00930642,6264.49000000
6264.48,6264.49,7259336553,10/31/2018 05:00:12,buy,0.00231000,6264.48000000
6264.48,6264.49,7259336905,10/31/2018 05:00:14,sell,0.00341656,6264.49000000
6264.48,6264.49,7259338041,10/31/2018 05:00:22,buy,0.00497661,6264.48000000
6264.48,6264.49,7259339221,10/31/2018 05:00:30,buy,0.08530000,6264.48000000
6264.48,6264.49,7259339321,10/31/2018 05:00:31,buy,0.00231000,6264.48000000
6264.48,6264.49,7259340627,10/31/2018 05:00:43,sell,0.01858537,6264.49000000
6264.48,6264.49,7259340818,10/31/2018 05:00:44,sell,0.15274121,6264.49000000
6264.48,6264.49,7259342295,10/31/2018 05:00:51,buy,0.00231000,6264.48000000
6264.48,6264.49,7259342377,10/31/2018 05:00:52,sell,0.02443847,6264.49000000
6264.48,6264.49,7259342429,10/31/2018 05:00:53,sell,1.15581154,6264.49000000
6264.48,6264.49,7259342431,10/31/2018 05:00:53,sell,0.00229916,6264.49000000
6264.48,6264.49,7259342433,10/31/2018 05:00:53,sell,0.02315000,6264.49000000
6264.48,6264.49,7259342435,10/31/2018 05:00:53,sell,0.00239445,6264.49000000
6264.48,6264.49,7259342437,10/31/2018 05:00:53,sell,1.00736891,6264.49000000
6264.48,6264.49,7259342649,10/31/2018 05:00:58,sell,0.00325772,6264.49000000
6264.48,6264.49,7259343053,10/31/2018 05:01:11,sell,0.00100000,6264.93000000
6264.92,6264.93,7259343055,10/31/2018 05:01:11,sell,0.00043111,6264.93000000
6264.92,6264.93,7259343331,10/31/2018 05:01:21,sell,0.02315000,6264.93000000
6264.92,6264.93,7259343333,10/31/2018 05:01:21,sell,0.05321603,6264.93000000
6264.92,6264.93,7259343390,10/31/2018 05:01:23,sell,0.50404615,6264.93000000
6264.92,6264.93,7259343642,10/31/2018 05:01:37,sell,0.02917131,6264.93000000
6264.92,6264.93,7259343662,10/31/2018 05:01:40,buy,0.17257135,6264.92000000
6264.92,6264.93,7259343940,10/31/2018 05:01:44,buy,1.00000000,6264.92000000
6264.92,6264.93,7259343942,10/31/2018 05:01:44,buy,0.01500000,6264.92000000
6264.92,6264.93,7259343944,10/31/2018 05:01:44,buy,0.21884704,6264.92000000
6264.92,6264.93,7259343946,10/31/2018 05:01:44,buy,0.06000000,6264.92000000
6264.92,6264.93,7259343948,10/31/2018 05:01:44,buy,0.00100000,6264.92000000
6264.92,6264.93,7259343950,10/31/2018 05:01:44,buy,0.02926553,6264.92000000
6264.92,6264.93,7259343952,10/31/2018 05:01:44,buy,0.00469500,6264.92000000
6264.92,6264.93,7259343954,10/31/2018 05:01:44,buy,0.82742865,6264.92000000
6264.92,6264.93,7259343956,10/31/2018 05:01:44,buy,0.84376378,6264.92000000
6264.92,6264.93,7259344891,10/31/2018 05:01:49,sell,0.00774587,6264.88000000
6264.87,6264.88,7259344927,10/31/2018 05:01:49,buy,0.03789842,6264.87000000
6264.87,6264.88,7259345288,10/31/2018 05:01:51,buy,0.00231000,6264.92000000
6264.92,6264.93,7259345308,10/31/2018 05:01:51,sell,0.00373397,6265.00000000
6264.92,6265,7259345351,10/31/2018 05:01:51,buy,0.02315000,6264.95000000
6264.95,6265,7259345489,10/31/2018 05:01:54,sell,0.06109187,6265.00000000
6264.99,6265,7259345817,10/31/2018 05:01:55,sell,0.03224048,6265.00000000
6264.99,6265,7259346197,10/31/2018 05:02:00,sell,0.02530318,6265.00000000
6264.99,6265,7259346220,10/31/2018 05:02:01,sell,0.17101226,6265.00000000
6264.99,6265,7259346222,10/31/2018 05:02:01,sell,0.10000000,6265.04000000
6264.99,6265.1,7259346352,10/31/2018 05:02:02,sell,0.00100000,6265.10000000
6265.09,6265.38,7259346354,10/31/2018 05:02:02,sell,0.00100000,6265.38000000
6265.09,6265.38,7259346356,10/31/2018 05:02:02,sell,0.00100000,6265.79000000
6265.09,6265.38,7259346358,10/31/2018 05:02:02,sell,0.00100000,6266.55000000
6265.09,6265.38,7259346360,10/31/2018 05:02:02,sell,0.01600000,6266.70000000
6265.09,6265.38,7259346362,10/31/2018 05:02:02,sell,0.00100000,6266.71000000
6265.09,6266.87,7259346364,10/31/2018 05:02:02,sell,0.00150000,6266.87000000
6265.09,6266.87,7259346366,10/31/2018 05:02:02,sell,0.20732056,6267.00000000
6265.09,6267,7259346927,10/31/2018 05:02:05,sell,0.11717800,6266.93000000
6265.62,6266.93,7259346944,10/31/2018 05:02:05,buy,0.00100000,6265.64000000
6265.63,6266.92,7259346946,10/31/2018 05:02:05,buy,0.00084322,6265.63000000
6265.63,6266.92,7259348217,10/31/2018 05:02:10,sell,1.08100000,6266.78000000
6266.24,6266.78,7259349357,10/31/2018 05:02:15,sell,0.00397089,6266.60000000
6266.56,6266.6,7259351473,10/31/2018 05:02:25,sell,0.00100000,6266.22000000
6265.5,6266.23,7259351475,10/31/2018 05:02:25,sell,0.06130451,6266.23000000
6265.5,6266.23,7259351833,10/31/2018 05:02:26,sell,0.59421455,6266.18000000
6265.03,6266.18,7259351947,10/31/2018 05:02:26,sell,0.06417457,6266.16000000
6265.14,6266.16,7259352213,10/31/2018 05:02:27,sell,0.00730557,6266.14000000
6265.26,6266.14,7259353700,10/31/2018 05:02:31,buy,0.00100000,6265.68000000
6265.67,6265.96,7259353758,10/31/2018 05:02:31,sell,0.00444760,6265.68000000
6265.67,6265.68,7259356969,10/31/2018 05:02:46,buy,0.10016134,6265.81000000
6265.81,6265.82,7259357968,10/31/2018 05:02:51,buy,0.00231000,6265.81000000
6265.81,6265.82,7259358193,10/31/2018 05:03:00,sell,0.00100000,6265.82000000
6265.81,6265.82,7259358195,10/31/2018 05:03:00,sell,0.00193943,6265.82000000
6265.81,6265.82,7259358208,10/31/2018 05:03:00,buy,0.76868749,6265.81000000
6265.81,6265.82,7259358210,10/31/2018 05:03:00,buy,0.00881251,6265.81000000
6265.81,6265.82,7259358613,10/31/2018 05:03:06,sell,0.01699340,6265.82000000
6265.81,6265.82,7259358619,10/31/2018 05:03:06,sell,0.00421717,6265.82000000
6265.81,6265.82,7259358621,10/31/2018 05:03:06,sell,0.08852467,6265.82000000
6265.81,6265.82,7259359517,10/31/2018 05:03:08,buy,0.00100000,6265.40000000
6265.81,6265.82,7259359519,10/31/2018 05:03:08,buy,0.00100000,6265.39000000
6265.38,6266.19,7259359521,10/31/2018 05:03:08,buy,0.00100000,6265.38000000
6265.38,6266.19,7259359523,10/31/2018 05:03:08,buy,0.06675998,6264.92000000
6264.92,6266.19,7259360907,10/31/2018 05:03:12,buy,0.21288687,6265.11000000
6265.11,6265.98,7259361202,10/31/2018 05:03:13,sell,0.00100000,6265.46000000
6265.32,6265.98,7259361204,10/31/2018 05:03:13,sell,0.00136576,6265.98000000
6265.32,6265.98,7259361206,10/31/2018 05:03:13,sell,0.00303497,6266.10000000
6265.32,6266.1,7259365087,10/31/2018 05:03:30,buy,0.00201000,6266.09000000
6266.09,6266.1,7259366325,10/31/2018 05:03:39,sell,0.02315000,6266.10000000
6266.09,6266.1,7259366327,10/31/2018 05:03:39,sell,0.03380339,6266.10000000
6266.09,6266.1,7259366644,10/31/2018 05:03:44,sell,0.01143482,6266.10000000
6266.09,6266.1,7259367697,10/31/2018 05:03:49,sell,0.03751754,6266.10000000
6266.09,6266.29,7259367699,10/31/2018 05:03:49,sell,0.06173882,6266.29000000
6266.09,6266.29,7259367906,10/31/2018 05:03:50,sell,0.03207642,6266.24000000
6265.56,6266.24,7259368063,10/31/2018 05:03:50,sell,0.00100000,6266.16000000
6265.57,6266.17,7259368065,10/31/2018 05:03:50,sell,0.00100000,6266.17000000
6265.57,6266.18,7259368067,10/31/2018 05:03:50,sell,0.00864085,6266.18000000
6265.57,6266.18,7259368368,10/31/2018 05:03:51,sell,0.00762374,6266.18000000
6265.84,6266.18,7259369237,10/31/2018 05:03:54,sell,0.06021222,6266.10000000
6265.91,6266.1,7259370133,10/31/2018 05:03:56,sell,0.00159658,6266.11000000
6266.09,6266.27,7259370135,10/31/2018 05:03:56,sell,0.00054872,6266.27000000
6266.09,6266.27,7259370684,10/31/2018 05:03:58,sell,0.00714728,6266.20000000
6266.07,6266.2,7259371907,10/31/2018 05:04:04,sell,0.01540470,6266.20000000
6266.19,6266.2,7259372030,10/31/2018 05:04:07,sell,0.00603570,6266.20000000
6266.19,6266.2,7259372065,10/31/2018 05:04:07,sell,0.00020139,6266.20000000
6266.19,6266.2,7259372067,10/31/2018 05:04:07,sell,0.00298079,6266.20000000
6266.19,6266.2,7259372207,10/31/2018 05:04:10,sell,0.00171421,6266.20000000
6266.19,6266.2,7259372209,10/31/2018 05:04:10,sell,0.00442986,6266.20000000
6266.19,6266.2,7259372217,10/31/2018 05:04:11,sell,0.03182180,6266.20000000
6266.19,6266.2,7259372225,10/31/2018 05:04:11,buy,0.00100000,6266.19000000
6266.19,6266.2,7259372227,10/31/2018 05:04:11,buy,0.00126000,6266.19000000
6266.19,6266.2,7259372268,10/31/2018 05:04:14,sell,0.00340000,6266.20000000
6266.19,6266.2,7259372304,10/31/2018 05:04:14,sell,0.07741534,6266.20000000
6266.19,6266.2,7259372323,10/31/2018 05:04:15,sell,0.20594938,6266.20000000
6266.19,6266.2,7259372383,10/31/2018 05:04:17,sell,0.09142383,6266.20000000
6266.19,6266.2,7259372416,10/31/2018 05:04:17,sell,0.03054054,6266.20000000
6266.19,6266.2,7259373549,10/31/2018 05:04:25,sell,0.02315000,6266.20000000
6266.19,6266.2,7259373551,10/31/2018 05:04:25,sell,0.29990544,6266.20000000
6266.19,6266.2,7259373585,10/31/2018 05:04:25,sell,0.00100000,6266.42000000
6266.19,6266.2,7259373587,10/31/2018 05:04:25,sell,0.01828990,6267.01000000
6266.19,6267.01,7259373977,10/31/2018 05:04:27,sell,0.02371613,6266.95000000
6266.25,6266.95,7259374543,10/31/2018 05:04:29,sell,0.00130341,6267.00000000
6266.51,6267.01,7259374545,10/31/2018 05:04:29,sell,0.00926440,6267.01000000
6266.51,6267.01,7259375829,10/31/2018 05:04:34,buy,0.01443497,6266.57000000
6266.57,6266.86,7259377339,10/31/2018 05:04:42,buy,0.00100000,6266.56000000
6266.57,6266.86,7259377341,10/31/2018 05:04:42,buy,0.80082964,6266.56000000
6266.57,6266.86,7259377343,10/31/2018 05:04:42,buy,2.39774511,6266.56000000
6266.56,6266.57,7259377809,10/31/2018 05:04:51,buy,0.00231000,6266.56000000
6266.56,6266.57,7259378057,10/31/2018 05:05:02,sell,0.03128184,6266.57000000
6266.56,6266.57,7259378156,10/31/2018 05:05:03,sell,0.00238175,6266.57000000
6266.56,6266.57,7259378160,10/31/2018 05:05:03,sell,0.04772988,6266.57000000
6266.56,6266.57,7259378165,10/31/2018 05:05:03,sell,0.01162997,6266.57000000
6266.56,6266.57,7259378320,10/31/2018 05:05:08,sell,0.06086153,6266.57000000
6266.56,6266.57,7259378421,10/31/2018 05:05:10,sell,0.10169417,6266.57000000
6266.56,6266.57,7259378491,10/31/2018 05:05:12,buy,0.00231000,6266.56000000
6266.56,6266.57,7259378567,10/31/2018 05:05:14,sell,0.74442086,6266.57000000
6266.56,6266.57,7259378569,10/31/2018 05:05:14,sell,0.03057914,6266.57000000
6266.56,6266.57,7259378786,10/31/2018 05:05:19,sell,1.03414759,6266.57000000
6266.56,6266.57,7259378801,10/31/2018 05:05:19,sell,0.00143063,6266.57000000
6266.56,6266.57,7259378884,10/31/2018 05:05:21,buy,0.03020000,6266.56000000
6266.56,6266.57,7259379006,10/31/2018 05:05:25,buy,0.07683762,6266.56000000
6266.56,6266.57,7259379168,10/31/2018 05:05:31,buy,0.00217000,6266.56000000
6266.56,6266.57,7259379203,10/31/2018 05:05:33,sell,0.00762317,6266.57000000
6266.56,6266.57,7259379327,10/31/2018 05:05:39,sell,0.00603534,6266.57000000
6266.56,6266.57,7259379359,10/31/2018 05:05:42,sell,0.00160530,6266.57000000
6266.56,6266.57,7259379448,10/31/2018 05:05:44,sell,0.04473619,6266.57000000
6266.56,6266.57,7259379450,10/31/2018 05:05:44,sell,0.06869204,6266.57000000
6266.56,6266.57,7259379542,10/31/2018 05:05:46,sell,0.00373299,6266.57000000
6266.56,6266.57,7259379619,10/31/2018 05:05:49,sell,0.01081612,6266.57000000
6266.56,6266.57,7259379637,10/31/2018 05:05:51,buy,0.00231000,6266.56000000
6266.56,6266.57,7259380516,10/31/2018 05:06:04,buy,0.00406882,6266.56000000
6266.56,6266.57,7259380714,10/31/2018 05:06:08,buy,0.00797084,6266.56000000
6266.56,6266.57,7259380756,10/31/2018 05:06:11,buy,0.00231000,6266.56000000
6266.56,6266.57,7259380784,10/31/2018 05:06:12,sell,0.00508264,6266.57000000
6266.56,6266.57,7259380919,10/31/2018 05:06:17,sell,0.02702646,6266.57000000
6266.56,6266.57,7259381283,10/31/2018 05:06:24,sell,0.02794740,6266.57000000
6266.56,6266.57,7259381345,10/31/2018 05:06:25,sell,0.00293907,6266.57000000
6266.56,6266.57,7259381387,10/31/2018 05:06:28,sell,0.07822604,6266.57000000
6266.56,6266.57,7259381465,10/31/2018 05:06:31,buy,0.00231000,6266.56000000
6266.56,6266.57,7259382314,10/31/2018 05:06:49,sell,0.00317725,6266.57000000
6266.56,6266.57,7259382389,10/31/2018 05:06:50,buy,0.00231000,6266.56000000
6266.56,6266.57,7259382779,10/31/2018 05:06:59,sell,0.12690315,6266.57000000
6266.56,6266.57,7259382975,10/31/2018 05:07:01,buy,0.00328617,6266.56000000
6266.56,6266.57,7259383627,10/31/2018 05:07:10,sell,0.00762317,6266.57000000
6266.56,6266.57,7259383680,10/31/2018 05:07:11,buy,0.00231000,6266.56000000
6266.56,6266.57,7259383813,10/31/2018 05:07:11,sell,0.00293907,6266.57000000
6266.56,6266.57,7259383841,10/31/2018 05:07:12,sell,0.01525715,6266.57000000
6266.56,6266.57,7259383877,10/31/2018 05:07:12,sell,0.00238175,6266.57000000
6266.56,6266.57,7259384246,10/31/2018 05:07:14,buy,0.01904137,6266.56000000
6266.56,6266.57,7259384248,10/31/2018 05:07:14,buy,0.00469372,6266.56000000
6266.56,6266.57,7259384250,10/31/2018 05:07:14,buy,0.05146491,6266.56000000
6266.56,6266.57,7259384343,10/31/2018 05:07:15,sell,0.04057563,6266.57000000
6266.56,6266.57,7259384455,10/31/2018 05:07:19,sell,0.01298477,6266.57000000
6266.56,6266.57,7259384563,10/31/2018 05:07:22,sell,0.00984613,6266.57000000
6266.56,6266.57,7259384657,10/31/2018 05:07:27,sell,0.01526857,6266.57000000
6266.56,6266.57,7259384670,10/31/2018 05:07:27,sell,0.00508264,6266.57000000
6266.56,6266.57,7259384724,10/31/2018 05:07:31,buy,0.00231000,6266.56000000
6266.56,6266.57,7259384847,10/31/2018 05:07:36,sell,0.04772988,6266.57000000
6266.56,6266.57,7259385188,10/31/2018 05:07:38,buy,0.01460000,6266.56000000
6266.56,6266.57,7259385379,10/31/2018 05:07:45,buy,0.93162509,6266.56000000
6266.56,6266.57,7259385381,10/31/2018 05:07:45,buy,0.02457575,6266.56000000
6266.56,6266.57,7259385383,10/31/2018 05:07:45,buy,0.63924975,6266.56000000
6266.56,6266.57,7259385423,10/31/2018 05:07:46,sell,0.00762317,6266.57000000
6266.56,6266.57,7259385532,10/31/2018 05:07:51,buy,0.00231000,6266.56000000
6266.56,6266.57,7259385592,10/31/2018 05:07:54,sell,0.02021308,6266.57000000
6266.56,6266.57,7259385995,10/31/2018 05:08:02,sell,0.00762317,6266.57000000
6266.56,6266.57,7259387056,10/31/2018 05:08:08,sell,0.00373299,6266.12000000
6266.11,6266.12,7259387492,10/31/2018 05:08:10,buy,0.00100000,6266.11000000
6264.94,6266.12,7259388078,10/31/2018 05:08:13,sell,0.00100000,6265.79000000
6265.26,6265.8,7259388080,10/31/2018 05:08:13,sell,0.00100000,6265.80000000
6265.26,6265.8,7259388082,10/31/2018 05:08:13,sell,0.00100000,6265.81000000
6265.26,6265.81,7259388084,10/31/2018 05:08:13,sell,0.00015164,6265.81000000
6265.26,6265.81,7259389951,10/31/2018 05:08:20,sell,0.15911969,6265.78000000
6265.36,6265.78,7259390346,10/31/2018 05:08:30,sell,0.00214557,6265.37000000
6265.36,6265.37,7259390510,10/31/2018 05:08:31,buy,0.00170396,6265.36000000
6265.26,6265.37,7259390598,10/31/2018 05:08:32,buy,0.01268432,6265.36000000
6265.36,6265.37,7259390628,10/31/2018 05:08:33,sell,0.07824102,6265.37000000
6265.36,6265.37,7259390702,10/31/2018 05:08:35,sell,0.07636067,6265.37000000
6265.36,6265.37,7259390770,10/31/2018 05:08:38,buy,0.11230139,6265.36000000
6265.36,6265.37,7259390878,10/31/2018 05:08:44,sell,0.01374530,6265.37000000
6265.36,6265.37,7259390975,10/31/2018 05:08:48,sell,0.00101510,6265.37000000
6265.36,6265.37,7259391008,10/31/2018 05:08:51,buy,0.00231000,6265.36000000
6265.36,6265.37,7259391052,10/31/2018 05:08:53,sell,0.06108758,6265.37000000
6265.36,6265.37,7259391078,10/31/2018 05:08:53,buy,0.00689602,6265.36000000
6265.36,6265.37,7259391155,10/31/2018 05:08:55,buy,0.00112126,6265.36000000
6265.36,6265.37,7259391228,10/31/2018 05:08:57,sell,0.00373370,6265.37000000
6265.36,6265.37,7259391237,10/31/2018 05:08:57,sell,0.24972287,6265.37000000
6265.36,6265.37,7259391335,10/31/2018 05:09:00,sell,0.07611928,6265.37000000
6265.36,6265.37,7259391359,10/31/2018 05:09:01,sell,0.00241965,6265.37000000
6265.36,6265.37,7259391385,10/31/2018 05:09:03,sell,0.00762463,6265.37000000
6265.36,6265.37,7259391389,10/31/2018 05:09:03,sell,0.10842324,6265.37000000
6265.36,6265.37,7259391626,10/31/2018 05:09:09,sell,0.00166913,6265.37000000
6265.36,6265.37,7259391808,10/31/2018 05:09:11,buy,0.00231000,6265.36000000
6265.36,6265.37,7259392637,10/31/2018 05:09:17,sell,0.01527150,6265.37000000
6265.36,6265.37,7259393944,10/31/2018 05:09:28,sell,0.00182794,6265.37000000
6265.36,6265.37,7259394244,10/31/2018 05:09:30,sell,0.00762463,6265.37000000
6265.36,6265.37,7259394251,10/31/2018 05:09:31,buy,0.00231000,6265.36000000
6265.36,6265.37,7259394448,10/31/2018 05:09:33,sell,0.01832707,6265.37000000
6265.36,6265.37,7259394967,10/31/2018 05:09:42,buy,0.00104266,6265.36000000
6265.36,6265.37,7259395000,10/31/2018 05:09:43,sell,0.02443503,6265.37000000
6265.36,6265.37,7259395168,10/31/2018 05:09:48,sell,0.00444836,6265.37000000
6265.36,6265.37,7259395242,10/31/2018 05:09:51,buy,0.00231000,6265.36000000
6265.36,6265.37,7259395412,10/31/2018 05:09:52,sell,0.01328633,6265.37000000
6265.36,6265.37,7259395757,10/31/2018 05:09:56,sell,0.06049045,6265.37000000
6265.36,6265.37,7259396378,10/31/2018 05:10:02,buy,0.15072723,6265.36000000
6265.36,6265.37,7259396380,10/31/2018 05:10:02,buy,0.01257277,6265.36000000
6265.36,6265.37,7259396981,10/31/2018 05:10:04,sell,0.01540649,6265.37000000
6265.36,6265.37,7259397275,10/31/2018 05:10:06,sell,0.10995765,6265.37000000
6265.36,6265.37,7259397330,10/31/2018 05:10:09,buy,0.09120227,6265.36000000
6265.36,6265.37,7259397616,10/31/2018 05:10:11,buy,0.00231000,6265.36000000
6265.36,6265.37,7259398934,10/31/2018 05:10:19,buy,0.14492384,6265.36000000
6265.36,6265.37,7259400068,10/31/2018 05:10:24,sell,0.10953680,6265.37000000
6265.36,6265.37,7259400491,10/31/2018 05:10:31,buy,0.00231000,6265.36000000
6265.36,6265.37,7259401962,10/31/2018 05:10:44,sell,0.04362232,6265.37000000
6265.36,6265.37,7259402254,10/31/2018 05:10:49,sell,0.00158813,6265.37000000
6265.36,6265.37,7259402320,10/31/2018 05:10:50,buy,0.00231000,6265.36000000
6265.36,6265.37,7259403045,10/31/2018 05:10:59,sell,0.00313021,6265.37000000
6265.36,6265.37,7259403682,10/31/2018 05:11:07,sell,0.07940671,6265.37000000
6265.36,6265.37,7259403780,10/31/2018 05:11:09,sell,0.00762463,6265.37000000
6265.36,6265.37,7259403810,10/31/2018 05:11:10,sell,0.39985358,6265.37000000
6265.36,6265.37,7259403812,10/31/2018 05:11:10,sell,0.14214642,6265.37000000
6265.36,6265.37,7259403865,10/31/2018 05:11:11,buy,0.00231000,6265.36000000
6265.36,6265.37,7259403971,10/31/2018 05:11:13,sell,0.03512635,6265.37000000
6265.36,6265.37,7259403986,10/31/2018 05:11:13,sell,0.00762463,6265.37000000
6265.36,6265.37,7259406345,10/31/2018 05:11:27,sell,0.07636067,6265.37000000
6265.36,6265.37,7259406372,10/31/2018 05:11:28,sell,0.01527150,6265.37000000
6265.36,6265.37,7259406549,10/31/2018 05:11:32,buy,0.00231000,6265.36000000
6265.36,6265.37,7259406656,10/31/2018 05:11:34,sell,0.00175568,6265.37000000
6265.36,6265.37,7259407704,10/31/2018 05:11:41,sell,0.00246320,6265.37000000
6265.36,6265.37,7259407763,10/31/2018 05:11:41,sell,0.00762463,6265.37000000
6265.36,6265.37,7259408710,10/31/2018 05:11:46,buy,0.10470669,6265.36000000
6265.36,6265.37,7259409660,10/31/2018 05:11:51,sell,0.01082139,6265.37000000
6265.36,6265.37,7259409695,10/31/2018 05:11:51,buy,0.00231000,6265.36000000
6265.36,6265.37,7259409762,10/31/2018 05:11:52,sell,0.00953039,6265.37000000
6265.36,6265.37,7259409974,10/31/2018 05:11:53,sell,0.06108758,6265.37000000
6265.36,6265.37,7259410783,10/31/2018 05:11:57,sell,1.00000000,6265.37000000
6265.36,6265.37,7259410853,10/31/2018 05:11:57,sell,0.00603650,6265.37000000
6265.36,6265.37,7259410871,10/31/2018 05:11:58,sell,0.00238134,6265.37000000
6265.36,6265.37,7259411587,10/31/2018 05:12:02,sell,0.01221752,6265.37000000
6265.36,6265.37,7259412162,10/31/2018 05:12:08,sell,0.00373370,6265.37000000
6265.36,6265.37,7259412459,10/31/2018 05:12:11,buy,0.00231000,6265.36000000
6265.36,6265.37,7259412465,10/31/2018 05:12:11,buy,0.64299720,6265.36000000
6265.36,6265.37,7259412467,10/31/2018 05:12:11,buy,0.45532040,6265.36000000
6265.36,6265.37,7259412669,10/31/2018 05:12:13,sell,0.10384969,6265.37000000
6265.36,6265.37,7259412990,10/31/2018 05:12:16,buy,0.41480000,6265.36000000
6265.36,6265.37,7259413069,10/31/2018 05:12:18,buy,0.02112116,6265.36000000
6265.36,6265.37,7259413436,10/31/2018 05:12:31,buy,0.00231000,6265.36000000
6265.36,6265.37,7259413909,10/31/2018 05:12:35,buy,0.04812294,6265.36000000
6265.36,6265.37,7259414167,10/31/2018 05:12:37,sell,0.09796881,6265.37000000
6265.36,6265.37,7259414169,10/31/2018 05:12:37,sell,0.02315000,6265.37000000
6265.36,6265.37,7259414171,10/31/2018 05:12:37,sell,0.01000000,6265.37000000
6265.36,6265.37,7259414173,10/31/2018 05:12:37,sell,1.18332910,6265.37000000
6265.36,6265.37,7259414893,10/31/2018 05:12:41,buy,0.18730492,6265.49000000
6265.49,6265.5,7259415033,10/31/2018 05:12:42,sell,0.00603650,6265.50000000
6265.49,6265.5,7259415849,10/31/2018 05:12:45,sell,0.00762463,6265.37000000
6265.36,6265.37,7259416402,10/31/2018 05:12:48,buy,0.05832550,6265.36000000
6265.35,6265.37,7259416404,10/31/2018 05:12:48,buy,0.00244700,6265.35000000
6265.35,6265.37,7259416406,10/31/2018 05:12:48,buy,0.14395681,6265.00000000
6265,6265.37,7259416859,10/31/2018 05:12:50,sell,0.03970571,6265.01000000
6265,6265.01,7259420506,10/31/2018 05:13:11,buy,0.00231000,6265.00000000
6265,6265.01,7259421037,10/31/2018 05:13:13,sell,0.00103393,6265.01000000
6265,6265.01,7259422371,10/31/2018 05:13:18,buy,0.01424113,6265.00000000
6265,6265.01,7259422373,10/31/2018 05:13:18,buy,0.14990281,6265.00000000
6265,6265.01,7259422521,10/31/2018 05:13:19,sell,0.00762507,6265.01000000
6265,6265.01,7259423099,10/31/2018 05:13:21,sell,0.00151028,6265.01000000
6264.92,6265.01,7259423828,10/31/2018 05:13:29,sell,0.15272853,6264.93000000
6264.92,6264.93,7259423858,10/31/2018 05:13:31,buy,0.00100000,6264.92000000
6264.48,6264.93,7259424100,10/31/2018 05:13:32,sell,0.00143101,6264.49000000
6264.48,6264.49,7259424424,10/31/2018 05:13:38,buy,0.16663096,6264.92000000
6264.92,6264.93,7259424798,10/31/2018 05:13:45,sell,0.00309867,6264.93000000
6264.92,6264.93,7259425061,10/31/2018 05:13:51,buy,0.00200000,6264.92000000
6264.92,6264.93,7259425220,10/31/2018 05:13:59,sell,0.45382853,6264.93000000
6264.92,6264.93,7259425262,10/31/2018 05:14:00,sell,0.00603692,6264.93000000
6264.92,6264.93,7259425325,10/31/2018 05:14:04,sell,0.00111336,6264.93000000
6264.92,6264.93,7259425330,10/31/2018 05:14:04,sell,0.00794123,6264.93000000
6264.92,6264.93,7259425439,10/31/2018 05:14:08,sell,1.94152360,6264.93000000
6264.92,6264.93,7259425591,10/31/2018 05:14:10,sell,0.37900000,6264.93000000
6264.92,6264.93,7259425610,10/31/2018 05:14:10,buy,0.00231000,6264.92000000
6264.92,6264.93,7259425880,10/31/2018 05:14:14,sell,0.02315000,6264.93000000
