topBid,topAsk,bidVol,askVol
6329.88,6329.89,0.59123052,0.07
6329.88,6329.89,1.59123052,0.07
6329.88,6329.89,1.59123052,7.57
6329.88,6329.89,1.59123052,7.5
6329.88,6329.89,1.59123052,0
6329.88,6329.89,0.59123052,0
6329.88,6329.89,0.59123052,1
6329.88,6329.89,1.59123052,1
6329.88,6329.89,1.59123052,0
6329.88,6329.89,1.58238952,0
6329.88,6329.89,1.57650552,0
6329.88,6329.89,1.57650552,0.008841
6329.88,6329.89,1.57650552,0.014725
6329.88,6329.89,1.17087816,0.014725
6329.88,6329.89,1.17087816,0.444725
6329.88,6329.89,1.17087816,0.435884
6329.88,6329.89,1.17087816,0.43
6329.88,6329.89,1.17087816,0
6329.88,6329.89,1.16993316,0
6329.88,6329.9,1.16993316,0
6329.88,6329.9,1.54026972,0
6329.88,6329.9,1.55026972,0
6329.88,6329.9,1.38033656,0
6329.88,6329.9,1.41298594,0
6329.88,6329.9,1.40298594,0
6329.88,6329.9,1.03264938,0
6329.88,6329.9,1.03264938,1.04245308
6329.89,6329.9,1.03264938,1.04245308
6329.89,6329.9,0,1.04245308
6329.89,6329.9,2.3,1.04245308
6329.89,6329.9,2.28261312,1.04245308
6329.88,6329.89,2.28261312,1.04245308
6329.88,6329.89,2.28261312,0
6329.88,6329.89,1.03264938,0
6329.88,6329.89,1,0
6329.88,6329.9,1,0
6329.88,6329.9,1.35541047,0
6329.88,6329.89,1.35541047,0
6329.88,6329.89,1.35541047,0.36667161
6329.88,6329.89,1.35541047,0.36667161
6329.88,6329.89,1.35541047,7.86667161
6329.88,6329.89,1.35541047,0.36667161
6329.88,6329.89,0.35541047,0.36667161
6329.88,6329.89,0.35541047,1.36667161
6329.88,6329.89,0.35541047,0.36667161
6329.88,6329.89,1.35541047,0.36667161
6329.88,6329.89,1.35541047,7.86667161
6329.88,6329.89,1.35541047,0.36667161
6329.88,6329.89,1.35541047,7.86667161
6329.88,6329.89,1.35541047,8.86667161
6329.88,6329.89,1.35541047,1.36667161
6329.88,6329.89,0.35541047,1.36667161
6329.88,6329.89,0.35541047,0.36667161
6329.88,6329.89,1.35541047,0.36667161
6329.88,6329.89,1.35541047,7.86667161
6329.88,6329.89,1.35541047,0.36667161
6329.88,6329.89,0.35541047,0.36667161
6329.88,6329.89,1.35541047,0.36667161
6329.88,6329.89,1.35541047,7.86667161
6329.88,6329.89,1.35541047,0.36667161
6329.88,6329.89,0.35541047,0.36667161
6329.88,6329.89,0.35541047,1.36667161
6329.88,6329.89,1.35541047,1.36667161
6329.88,6329.89,1.35541047,0.36667161
6329.88,6329.89,1.35541047,7.86667161
6329.88,6329.89,1.35541047,0.36667161
6329.88,6329.89,0.35541047,0.36667161
6329.88,6329.89,0.35541047,1.36667161
6329.88,6329.89,1.35541047,1.36667161
6329.88,6329.89,1.35541047,0.36667161
6329.88,6329.89,1.35541047,0
6329.88,6329.89,1.35541047,0.16
6329.88,6329.89,1,0.16
6329.88,6329.89,1,0
6329.88,6329.89,1,0.38
6329.88,6329.89,1.35834004,0.38
6329.88,6329.89,1.35834004,0
6329.88,6329.89,1.35834004,0.38
6329.88,6329.89,1.35834004,0
6329.88,6329.9,1.35834004,0
6329.88,6329.9,1.35834004,3.18475143
6329.88,6329.9,1.35834004,3.18475143
6329.88,6329.9,1,3.18475143
6329.88,6329.9,1.16993316,3.18475143
6329.88,6329.9,1.16993316,3.16963559
6329.89,6329.9,1.16993316,3.16963559
6329.89,6329.9,0,3.16963559
6329.88,6329.9,0,3.16963559
6329.88,6329.9,0.81042295,3.16963559
6329.88,6329.9,1.22003354,3.16963559
6329.88,6329.9,1.22003354,3.16814067
6329.88,6329.9,1.22003354,3.16814067
6329.88,6329.89,1.22003354,3.16814067
6329.88,6329.89,1.22003354,0.35364141
6329.88,6329.89,1.22003354,0.35364141
6329.88,6329.89,1.22003354,0
6329.88,6329.9,1.22003354,0
6329.88,6329.9,1.22003354,0.84455837
6329.88,6329.9,1.22003354,0.84455837
6329.88,6329.9,1.22003354,0.82930894
6329.88,6329.9,1.22003354,0.82930894
6329.88,6329.9,1.22003354,0.82930894
6329.88,6329.89,1.22003354,0.82930894
6329.88,6329.89,1.22003354,0.03952472
6329.88,6329.89,1.22003354,0.03952472
6329.88,6329.89,1.22003354,0.03661505
6329.88,6329.89,1.22003354,0.03661505
6329.88,6329.89,1.22003354,0
6329.88,6329.89,1.22003354,0.41
6329.88,6329.89,0.81042295,0.41
6329.88,6329.89,0.81042295,0
6329.88,6329.9,0.81042295,0
6329.88,6329.9,0.82077817,0
6329.88,6329.9,0.82077817,3.09310078
6329.88,6329.9,0.82077817,3.09310078
6329.88,6329.9,1.21153596,3.09310078
6329.88,6329.9,0.82077817,3.09310078
6329.88,6329.9,0.82077817,3.18310078
6329.88,6329.9,0.82077817,3.09310078
6329.88,6329.9,0.82077817,3.18310078
6329.88,6329.9,0.82077817,3.09310078
6329.88,6329.9,0.82077817,3.18310078
6329.88,6329.9,0.82077817,3.09310078
6329.88,6329.9,0.82077817,3.18310078
6329.88,6329.9,0.82077817,3.165113
6329.89,6329.9,0.82077817,3.165113
6329.89,6329.9,0.82077817,3.15756608
6329.89,6329.9,0.82077817,3.15756608
6329.89,6329.9,0.82077817,5.65756608
6329.89,6329.9,0.82077817,6.65756608
6329.89,6329.9,0.82077817,5.65756608
6329.89,6329.9,1.16993289,5.65756608
6329.89,6329.9,1,5.65756608
6329.89,6329.9,1,3.15756608
6329.89,6329.9,1,3.14312633
6329.89,6329.9,1,3.14312633
6329.89,6329.9,1,3.1391949
6329.89,6329.9,1,3.1391949
6329.89,6329.9,1,3.18637711
6329.89,6329.9,1,5.68637711
6329.89,6329.9,0,5.68637711
6329.89,6329.9,1,5.68637711
6329.89,6329.9,1,5.59637711
6329.89,6329.9,2,5.59637711
6329.89,6329.9,2.09,5.59637711
6329.89,6329.9,2.09,3.29637711
6329.89,6329.9,1.09,3.29637711
6329.89,6329.9,1.09,0.79637711
6329.89,6329.9,3.59,0.79637711
6329.89,6329.9,1.09,0.79637711
6329.89,6329.9,0.09,0.79637711
6329.89,6329.9,2.59,0.79637711
6329.89,6329.9,0.09,0.79637711
6329.89,6329.9,0.88,0.79637711
6329.89,6329.9,3.38,0.79637711
6329.89,6329.9,5.68,0.79637711
6329.89,6329.9,6.68,0.79637711
6329.89,6329.9,6.67103835,0.79637711
6329.88,6329.89,6.67103835,0.79637711
6329.88,6329.89,6.67103835,6.66427742
6329.88,6329.89,6.67103835,6.66427742
6329.88,6329.89,6.67103835,5.66427742
6329.88,6329.89,1.54068973,5.66427742
6329.88,6329.89,1.54068973,3.16427742
6329.88,6329.89,1.54068973,3.15374382
6329.88,6329.89,1.54068973,3.15374382
6329.88,6329.89,1.54068973,5.65374382
6329.88,6329.89,1.54068973,5.6523275
6329.88,6329.89,1.54068973,5.6523275
6329.88,6329.89,1.54068973,5.64657543
6329.88,6329.89,1.54068973,5.64657543
6329.88,6329.89,1.54068973,3.14657543
6329.88,6329.89,1.54068973,3.13902853
6329.88,6329.89,1.54068973,3.13902853
6329.88,6329.89,1.53033451,3.13902853
6329.88,6329.89,1.53033451,3.13902853
6329.88,6329.89,1.52270965,3.13902853
6329.88,6329.89,1.52270965,3.13902853
6329.88,6329.89,1.52270965,3.09
6329.88,6329.89,1.52270965,3.09
6329.88,6329.89,1.52270965,2.75181094
6329.88,6329.89,1.52270965,2.75181094
6329.88,6329.89,1.52270965,2.77181094
6329.88,6329.89,1.55535903,2.77181094
6329.88,6329.89,1.55535903,2.76029099
6329.88,6329.89,1.55535903,2.76029099
6329.88,6329.89,1.55535903,2.74029099
6329.88,6329.89,1.55535903,2.76029099
6329.88,6329.89,1.55535903,2.75541638
6329.88,6329.89,1.55535903,2.75541638
6329.88,6329.89,1.55535903,2.75172073
6329.88,6329.89,1.55535903,2.75172073
6329.88,6329.89,1.28671242,2.75172073
6329.88,6329.89,1.28671242,2.75172073
6329.88,6329.89,1.28671242,5.25172073
6329.88,6329.89,0.28671242,5.25172073
6329.88,6329.89,0.28671242,6.25172073
6329.88,6329.89,0.28671242,3.75172073
6329.88,6329.89,0.28671242,2.75172073
6329.88,6329.89,1.28671242,2.75172073
6329.88,6329.89,1.28671242,3.75172073
6329.88,6329.89,1.28671242,3.73172073
6329.88,6329.89,1.28671242,3.75172073
6329.88,6329.89,1.28671242,3.73172073
6329.88,6329.89,1.28671242,3.75172073
6329.88,6329.89,1.28671242,3.74182073
6329.88,6329.89,1.28671242,3.74182073
6329.88,6329.89,1.28671242,3.71914697
6329.88,6329.89,1.28671242,3.71914697
6329.88,6329.89,1.28671242,2.71914697
6329.88,6329.89,1.28671242,2.71160005
6329.88,6329.89,1.28671242,2.71160005
6329.88,6329.89,1.28671242,2.70358155
6329.88,6329.89,1.28671242,2.70358155
6329.88,6329.89,1.28671242,2.69377727
6329.88,6329.89,1.28671242,2.69377727
6329.88,6329.89,1.28671242,2.64238248
6329.88,6329.89,1.28671242,2.64238248
6329.88,6329.89,1.28671242,2.63342081
6329.88,6329.89,1.28671242,2.63342081
6329.88,6329.89,1.28671242,2.62622081
6329.88,6329.89,1.28671242,2.62622081
6329.88,6329.89,1.25406304,2.62622081
6329.88,6329.89,1.25406304,0.32622081
6329.88,6329.89,1.25406304,0.29598756
6329.88,6329.89,1.25406304,0.29598756
6329.88,6329.89,1.25406304,0.29386386
6329.88,6329.89,1.25406304,0.29386386
6329.88,6329.89,1.06415097,0.29386386
6329.88,6329.89,1.06415097,0.29386386
6329.88,6329.89,1.06415097,2.59386386
6329.88,6329.89,1,2.59386386
6329.88,6329.89,1,2.59386386
6329.88,6329.89,0.97150097,2.59386386
6329.88,6329.89,0.97150097,2.59386386
6329.88,6329.89,0.96420097,2.59386386
6329.88,6329.89,0.96420097,2.59386386
6329.88,6329.89,0.96420097,2.57386386
6329.88,6329.89,0.96420097,2.54363061
6329.88,6329.89,0.96420097,2.54363061
